"h","window","pI","D","fD","Het","RD","Q95","Q90","Qmax","U0","U20","U50","U80"
"0.045","85","0.03","0.21","0.01","0","0.04","0.02","0.02","0.02","0.04","0.06","0.03","1"
"0.045","86","0.03","0.21","0.02","0.01","0.05","0.02","0.02","0.02","0.04","0.04","0.02","1"
"0.045","87","0.01","0.17","0.03","0.04","0.03","0.02","0.02","0.02","0.05","0.03","0.03","1"
"0.045","88","0.04","0.17","0.01","0.01","0.04","0.06","0.06","0.06","0.02","0.03","0.04","1"
"0.045","89","0.03","0.12","0.02","0.01","0.02","0.03","0.03","0.03","0.04","0.03","0.03","1"
"0.045","90","0.02","0.16","0.01","0","0.03","0.02","0.02","0.02","0.03","0.02","0","1"
"0.045","91","0.02","0.19","0.02","0","0.02","0.02","0.02","0.02","0.04","0.02","0.01","1"
"0.045","92","0.02","0.22","0.02","0.03","0.02","0.02","0.02","0.02","0.05","0.05","0.03","1"
"0.045","93","0.02","0.25","0.02","0.04","0.02","0.02","0.02","0.02","0.06","0.04","0.02","1"
"0.045","94","0.01","0.25","0.01","0.01","0.01","0.01","0.01","0.01","0.05","0.05","0.01","1"
"0.045","95","0.02","0.18","0.01","0.01","0.03","0.02","0.02","0.02","0.04","0.05","0.01","1"
"0.045","96","0.01","0.18","0","0","0.01","0.02","0.02","0.02","0.02","0.02","0.02","1"
"0.045","97","0.01","0.22","0","0.03","0","0.01","0.01","0.01","0.04","0.04","0.01","1"
"0.045","98","0.02","0.27","0.01","0.03","0.01","0","0","0","0.09","0.05","0.02","1"
"0.045","99","0.02","0.21","0.03","0.02","0.01","0.01","0.01","0.01","0.08","0.02","0.03","1"
"0.05","1","0","0.24","0.03","0.03","0.03","0.03","0.03","0.03","0.05","0.07","0.05","1"
"0.05","2","0","0.24","0.03","0.05","0.02","0.03","0.03","0.03","0.06","0.06","0.05","1"
"0.05","3","0.03","0.18","0.05","0.01","0.03","0.03","0.03","0.03","0.03","0.05","0.04","1"
"0.05","4","0.02","0.16","0.01","0.01","0.03","0.03","0.03","0.03","0.09","0.06","0.04","1"
"0.05","5","0.01","0.21","0.01","0.01","0.01","0.02","0.02","0.01","0.05","0.05","0.01","1"
"0.05","6","0.01","0.24","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.03","0.02","1"
"0.05","7","0.01","0.28","0.02","0.02","0.02","0.01","0.01","0.01","0.03","0.02","0.02","1"
"0.05","8","0.01","0.13","0.01","0","0.02","0.02","0.02","0.02","0.05","0.05","0.04","1"
"0.05","9","0","0.28","0.02","0.04","0.01","0.01","0.01","0.01","0.07","0.06","0.02","1"
"0.05","10","0","0.25","0.02","0.03","0.01","0.01","0.01","0.01","0.04","0.03","0.01","1"
"0.05","11","0.01","0.22","0.02","0","0.01","0.01","0.01","0.02","0.05","0.04","0.02","1"
"0.05","12","0.03","0.28","0","0.03","0.05","0.03","0.03","0.03","0.07","0.03","0.03","1"
"0.05","13","0.03","0.14","0.02","0.03","0.03","0.03","0.03","0.03","0.04","0.02","0.01","1"
"0.05","14","0.03","0.24","0.03","0.02","0.04","0.05","0.05","0.05","0.02","0.04","0.04","1"
"0.05","15","0.03","0.2","0.03","0.01","0.04","0.05","0.05","0.05","0.02","0.03","0.04","1"
"0.05","16","0.04","0.23","0.03","0","0.04","0.04","0.04","0.04","0.02","0.03","0.04","1"
"0.05","17","0","0.35","0.03","0.01","0.05","0.04","0.04","0.04","0.02","0.02","0.03","1"
"0.05","18","0","0.3","0.03","0","0.03","0.04","0.04","0.04","0.02","0.02","0.04","1"
"0.05","19","0","0.3","0.03","0","0.04","0.04","0.04","0.04","0.02","0.05","0.03","1"
"0.05","20","0.04","0.29","0.01","0","0.04","0.04","0.04","0.04","0.01","0.03","0.05","1"
"0.05","21","0.04","0.27","0.03","0.01","0.04","0.04","0.04","0.04","0.01","0.01","0.02","1"
"0.05","22","0.04","0.25","0.03","0.04","0.04","0.04","0.04","0.04","0","0.01","0.05","1"
"0.05","23","0.04","0.28","0.03","0.08","0.03","0.04","0.04","0.04","0.01","0.01","0.04","1"
"0.05","24","0","0.29","0.02","0.08","0.03","0.04","0.04","0.04","0.01","0.01","0.02","1"
"0.05","25","0","0.29","0.03","0.09","0.03","0.04","0.04","0.04","0.01","0","0.04","1"
"0.05","26","0","0.29","0.02","0.07","0.03","0.04","0.04","0.04","0.01","0.01","0.04","1"
"0.05","27","0","0.3","0.02","0.08","0.02","0.04","0.04","0.04","0.02","0.01","0.03","1"
"0.05","28","0","0.3","0.02","0.09","0.03","0.04","0.04","0.04","0","0.01","0.04","1"
"0.05","29","0","0.27","0.03","0.06","0.03","0.04","0.04","0.04","0","0.02","0.04","1"
"0.05","30","0","0.26","0.02","0.1","0.03","0.04","0.04","0.04","0","0","0.02","1"
"0.05","31","0","0.3","0.02","0.07","0.02","0.04","0.04","0.04","0","0.01","0.05","1"
"0.05","32","0","0.3","0.02","0.07","0.02","0.04","0.04","0.04","0.03","0.01","0.03","1"
"0.05","33","0.04","0.19","0.02","0.02","0.04","0.04","0.04","0.04","0.04","0.05","0.04","1"
"0.05","34","0","0.23","0.02","0.04","0.04","0.04","0.04","0.04","0.03","0.01","0.02","1"
"0.05","35","0","0.23","0.03","0.03","0.03","0.04","0.04","0.04","0.03","0.03","0.04","1"
"0.05","36","0","0.2","0.03","0.07","0.04","0.04","0.04","0.04","0.05","0.04","0.05","1"
"0.05","37","0.02","0.15","0.02","0.01","0.03","0.05","0.05","0.07","0.02","0.02","0.03","1"
"0.05","38","0.03","0.32","0.01","0.01","0.01","0.02","0.02","0.02","0.06","0.06","0.05","1"
"0.05","39","0","0.34","0.01","0.02","0.01","0.02","0.02","0.02","0.07","0.06","0.04","1"
"0.05","40","0","0.36","0.01","0.02","0.02","0.02","0.02","0.02","0.07","0.07","0.05","1"
"0.05","41","0","0.34","0.01","0.05","0.01","0.02","0.02","0.02","0.09","0.07","0.04","1"
"0.05","42","0","0.31","0.01","0.01","0.01","0.02","0.02","0.02","0.06","0.07","0.05","1"
"0.05","43","0.04","0.35","0.02","0.03","0.02","0.03","0.03","0.03","0.1","0.08","0.04","1"
"0.05","44","0.04","0.27","0.03","0.02","0.04","0.05","0.05","0.05","0.04","0.07","0.05","1"
"0.05","45","0.04","0.29","0.05","0.02","0.04","0.05","0.05","0.05","0.06","0.07","0.05","1"
"0.05","46","0.03","0.22","0.02","0.01","0.02","0.03","0.03","0.03","0.06","0.1","0.02","1"
"0.05","47","0.03","0.24","0.01","0","0.03","0.03","0.03","0.03","0.05","0.05","0.03","1"
"0.05","48","0.03","0.09","0.03","0","0.02","0.06","0.06","0.06","0.01","0.05","0.02","1"
"0.05","49","0.02","0.29","0.05","0.02","0.05","0.03","0.03","0.02","0.09","0.04","0.05","1"
"0.05","50","0.02","0.07","0.01","0","0.01","0.04","0.03","0.03","0.08","0.03","0.02","1"
"0.05","51","0.02","0.27","0.01","0.03","0.01","0.02","0.02","0.02","0.05","0.04","0","1"
"0.05","52","0","0.26","0.01","0.05","0.01","0.02","0.02","0.02","0.06","0.05","0.01","1"
"0.05","53","0","0.31","0.01","0.04","0.01","0.02","0.02","0.02","0.08","0.04","0.01","1"
"0.05","54","0","0.27","0.01","0.05","0.01","0.02","0.02","0.02","0.07","0.04","0.01","1"
"0.05","55","0","0.27","0.01","0.05","0.01","0.02","0.02","0.02","0.07","0.05","0.01","1"
"0.05","56","0","0.26","0.01","0.03","0.01","0.02","0.02","0.02","0.05","0.02","0.01","1"
"0.05","57","0","0.26","0.01","0.06","0.01","0.02","0.02","0.02","0.07","0.03","0.01","1"
"0.05","58","0","0.29","0.01","0.06","0.01","0.02","0.02","0.02","0.07","0.02","0.01","1"
"0.05","59","0","0.27","0.01","0.04","0.01","0.02","0.02","0.02","0.04","0.04","0.01","1"
"0.05","60","0","0.28","0.01","0.05","0.01","0.02","0.02","0.02","0.07","0.04","0","1"
"0.05","61","0","0.31","0.01","0.04","0.01","0.02","0.02","0.02","0.06","0.05","0.01","1"
"0.05","62","0","0.22","0.01","0.05","0.01","0.02","0.02","0.02","0.1","0.05","0.01","1"
"0.05","63","0","0.29","0.01","0.04","0.01","0.02","0.02","0.02","0.07","0.06","0.02","1"
"0.05","64","0","0.24","0.01","0.02","0.01","0.02","0.02","0.02","0.07","0.03","0.01","1"
"0.05","65","0","0.29","0.01","0.06","0.01","0.02","0.02","0.02","0.07","0.04","0.01","1"
"0.05","66","0.02","0.28","0.01","0.04","0.01","0.02","0.02","0.02","0.06","0.04","0.01","1"
"0.05","67","0.02","0.16","0.01","0","0.01","0.02","0.02","0.02","0.06","0.04","0.01","1"
"0.05","68","0.01","0.25","0.01","0.01","0.01","0.01","0.01","0.01","0.08","0.03","0","1"
"0.05","69","0","0.22","0.01","0.01","0.01","0.01","0.01","0.01","0.12","0.05","0.02","1"
"0.05","70","0","0.25","0.01","0.02","0.01","0.01","0.01","0.01","0.08","0.05","0","1"
"0.05","71","0","0.27","0.01","0.03","0.01","0.01","0.01","0.01","0.13","0.06","0.01","1"
"0.05","72","0.02","0.16","0.01","0.02","0.02","0.02","0.02","0.03","0.06","0.03","0.01","1"
"0.05","73","0.02","0.15","0","0.01","0.01","0.03","0.03","0.03","0.07","0.07","0.01","1"
"0.05","74","0.03","0.2","0.04","0.02","0.04","0.02","0.02","0.02","0.08","0.03","0.02","1"
"0.05","75","0.03","0.06","0.03","0","0.04","0.05","0.05","0.06","0.03","0.05","0.03","1"
"0.05","76","0","0.26","0.03","0.04","0.04","0.03","0.03","0.03","0.07","0.08","0.04","1"
"0.05","77","0","0.26","0.05","0.04","0.04","0.03","0.03","0.03","0.07","0.05","0.03","1"
"0.05","78","0.03","0.03","0.03","0","0.04","0.06","0.05","0.08","0.04","0.04","0.04","1"
"0.05","79","0.04","0.21","0.02","0.02","0.02","0.03","0.03","0.03","0.05","0.05","0.03","1"
"0.05","80","0.03","0.19","0.02","0.01","0.03","0.04","0.04","0.04","0.08","0.08","0.03","1"
"0.05","81","0.03","0.04","0.02","0","0.02","0.07","0.06","0.07","0.05","0.03","0.06","1"
"0.05","82","0.04","0.16","0.03","0.02","0.04","0.06","0.06","0.06","0.07","0.06","0.05","1"
"0.05","83","0.04","0.04","0.04","0.01","0.04","0.07","0.05","0.07","0.08","0.08","0.04","1"
"0.05","84","0.03","0.17","0.02","0.01","0.04","0.03","0.03","0.03","0.05","0.01","0.04","1"
"0.05","85","0.02","0.29","0.02","0.04","0.01","0.02","0.02","0.02","0.03","0.05","0.02","1"
"0.05","86","0.03","0.34","0.03","0.02","0.03","0.03","0.03","0.03","0.04","0.05","0.03","1"
"0.05","87","0.02","0.36","0.03","0.02","0.03","0.03","0.03","0.03","0.08","0.09","0.03","1"
"0.05","88","0.02","0.18","0.03","0","0.03","0.03","0.03","0.03","0.04","0.06","0.02","1"
"0.05","89","0.04","0.19","0.02","0.01","0.02","0.05","0.05","0.05","0.05","0.05","0.03","1"
"0.05","90","0.03","0.19","0.01","0","0.03","0.04","0.03","0.04","0.02","0.04","0.03","1"
"0.05","91","0.06","0.17","0.05","0.01","0.05","0.04","0.04","0.03","0.04","0.03","0.07","1"
"0.05","92","0.06","0.25","0.04","0.03","0.04","0.04","0.04","0.03","0.03","0.07","0.06","1"
"0.05","93","0.06","0.25","0.05","0.02","0.06","0.04","0.04","0.03","0.04","0.06","0.03","1"
"0.05","94","0.07","0.14","0.03","0","0.05","0.05","0.05","0.04","0.01","0.04","0.07","1"
"0.05","95","0.06","0.22","0.03","0.01","0.04","0.05","0.05","0.04","0.04","0.05","0.05","1"
"0.05","96","0.05","0.19","0.04","0","0.04","0.05","0.05","0.05","0.06","0.05","0.04","1"
"0.05","97","0.05","0.28","0.02","0.01","0.04","0.04","0.04","0.04","0.05","0.04","0.05","1"
"0.05","98","0.04","0.28","0.05","0.02","0.03","0.03","0.03","0.03","0.05","0.06","0.05","1"
"0.05","99","0.04","0.17","0.03","0.01","0.03","0.04","0.04","0.04","0.07","0.07","0.04","1"
"0.055","1","0","0.29","0.03","0.03","0.04","0.02","0.02","0.02","0.1","0.06","0.04","1"
"0.055","2","0","0.29","0.03","0.02","0.03","0.02","0.02","0.02","0.08","0.05","0.04","1"
"0.055","3","0.03","0.21","0.03","0.01","0.02","0.02","0.02","0.02","0.07","0.04","0.04","1"
"0.055","4","0.03","0.2","0.02","0.04","0.02","0.02","0.02","0.02","0.07","0.08","0.04","1"
"0.055","5","0.04","0.21","0.02","0.01","0.02","0.02","0.02","0.02","0.04","0.03","0.02","1"
"0.055","6","0.03","0.29","0.02","0.01","0.02","0.02","0.02","0.02","0.04","0.05","0.03","1"
"0.055","7","0.03","0.2","0.02","0.01","0.02","0.02","0.02","0.02","0.11","0.06","0.03","1"
"0.055","8","0.01","0.06","0.01","0","0.01","0.03","0.03","0.03","0.02","0.04","0.02","1"
"0.055","9","0","0.26","0.01","0.05","0.03","0.02","0.02","0.02","0.07","0.03","0.03","1"
"0.055","10","0","0.29","0.01","0.03","0.03","0.02","0.02","0.02","0.05","0.02","0.02","1"
"0.055","11","0.02","0.18","0.02","0.02","0.02","0.02","0.02","0.03","0.05","0.02","0.02","1"
"0.055","12","0.02","0.3","0.03","0.02","0.02","0.02","0.02","0.02","0.05","0.05","0.04","1"
"0.055","13","0.04","0.23","0.03","0.02","0.04","0.02","0.02","0.02","0.07","0.04","0.04","1"
"0.055","14","0.02","0.24","0.01","0.02","0.01","0.01","0.01","0.01","0.06","0.05","0.02","1"
"0.055","15","0.02","0.21","0","0","0","0.01","0.01","0.01","0.06","0.05","0.03","1"
"0.055","16","0.02","0.27","0","0","0.01","0.02","0.02","0.01","0.02","0.04","0.03","1"
"0.055","17","0","0.35","0.01","0.03","0.02","0.02","0.02","0.01","0.04","0.02","0.03","1"
"0.055","18","0","0.36","0","0.03","0.02","0.02","0.02","0.01","0.04","0.04","0.03","1"
"0.055","19","0","0.34","0","0.04","0.02","0.02","0.02","0.01","0.04","0.01","0.02","1"
"0.055","20","0.03","0.31","0.01","0.02","0.02","0.02","0.02","0.01","0.06","0.04","0.02","1"
"0.055","21","0.02","0.26","0","0.01","0","0.02","0.02","0.02","0.02","0","0.03","1"
"0.055","22","0.02","0.25","0","0.07","0","0.02","0.02","0.02","0.04","0.02","0.02","1"
"0.055","23","0.02","0.24","0","0.1","0","0.02","0.02","0.02","0.04","0.03","0.02","1"
"0.055","24","0","0.3","0.01","0.12","0.01","0.02","0.02","0.02","0.02","0.03","0.03","1"
"0.055","25","0","0.24","0.01","0.12","0","0.02","0.02","0.02","0.02","0.04","0.01","1"
"0.055","26","0","0.28","0","0.12","0","0.02","0.02","0.02","0.02","0.02","0.01","1"
"0.055","27","0","0.28","0","0.14","0.01","0.02","0.02","0.02","0.02","0.05","0.03","1"
"0.055","28","0","0.26","0.01","0.13","0","0.02","0.02","0.02","0.02","0.03","0.02","1"
"0.055","29","0","0.25","0","0.12","0","0.02","0.02","0.02","0.01","0.03","0.03","1"
"0.055","30","0","0.29","0","0.13","0.01","0.02","0.02","0.02","0.04","0.02","0.03","1"
"0.055","31","0","0.27","0.01","0.12","0","0.02","0.02","0.02","0.02","0.03","0.02","1"
"0.055","32","0","0.28","0","0.12","0.01","0.02","0.02","0.02","0.02","0.01","0.02","1"
"0.055","33","0.02","0.15","0","0.06","0.01","0.02","0.02","0.02","0.03","0.02","0.03","1"
"0.055","34","0","0.25","0.01","0.1","0.01","0","0","0","0.02","0.01","0.03","1"
"0.055","35","0","0.22","0.01","0.09","0","0","0","0","0.01","0.02","0.02","1"
"0.055","36","0","0.23","0.03","0.13","0","0","0","0","0","0.02","0.02","1"
"0.055","37","0.01","0.12","0","0.07","0.01","0.02","0.01","0.02","0","0","0.02","1"
"0.055","38","0.01","0.24","0.02","0.02","0.02","0","0","0","0.03","0.03","0.01","1"
"0.055","39","0","0.26","0.02","0.04","0","0","0","0","0.03","0.03","0.02","1"
"0.055","40","0","0.26","0.01","0.02","0","0","0","0","0.06","0.05","0.02","1"
"0.055","41","0","0.26","0.02","0.04","0","0","0","0","0.02","0.03","0.01","1"
"0.055","42","0","0.26","0.01","0.04","0","0","0","0","0.03","0.06","0","1"
"0.055","43","0.01","0.25","0","0.03","0","0","0","0","0.06","0.05","0.01","1"
"0.055","44","0.02","0.24","0.02","0.01","0.02","0.01","0.01","0.01","0.05","0.04","0.02","1"
"0.055","45","0.02","0.21","0.02","0.02","0.02","0.01","0.01","0.01","0.04","0.03","0.01","1"
"0.055","46","0.03","0.14","0","0.03","0.01","0.02","0.02","0.02","0.05","0.06","0.02","1"
"0.055","47","0.04","0.18","0.01","0.03","0.03","0.04","0.04","0.03","0.06","0.02","0.03","1"
"0.055","48","0.02","0.15","0.04","0","0.03","0.04","0.03","0.05","0","0.05","0.04","1"
"0.055","49","0.03","0.31","0.04","0.04","0.04","0.03","0.03","0.03","0.04","0.06","0.04","1"
"0.055","50","0.03","0.08","0.03","0.01","0.04","0.04","0.04","0.04","0.03","0.04","0.06","1"
"0.055","51","0.04","0.28","0.05","0","0.04","0.04","0.04","0.04","0.04","0.04","0.05","1"
"0.055","52","0","0.25","0.05","0","0.05","0.04","0.04","0.04","0.05","0.03","0.05","1"
"0.055","53","0","0.27","0.03","0.01","0.06","0.04","0.04","0.04","0.03","0.05","0.06","1"
"0.055","54","0","0.29","0.05","0","0.04","0.04","0.04","0.04","0.04","0.04","0.04","1"
"0.055","55","0","0.24","0.04","0","0.05","0.04","0.04","0.04","0.05","0.05","0.06","1"
"0.055","56","0","0.28","0.04","0","0.05","0.04","0.04","0.04","0.03","0.03","0.05","1"
"0.055","57","0","0.25","0.05","0","0.05","0.04","0.04","0.04","0.02","0.06","0.04","1"
"0.055","58","0","0.26","0.05","0.01","0.04","0.04","0.04","0.04","0.03","0.04","0.07","1"
"0.055","59","0","0.28","0.04","0.01","0.05","0.04","0.04","0.04","0.05","0.03","0.03","1"
"0.055","60","0","0.27","0.04","0.01","0.05","0.04","0.04","0.04","0.04","0.03","0.06","1"
"0.055","61","0","0.26","0.03","0","0.04","0.04","0.04","0.04","0.05","0.04","0.07","1"
"0.055","62","0","0.26","0.05","0","0.05","0.04","0.04","0.04","0.05","0.04","0.05","1"
"0.055","63","0","0.26","0.04","0.01","0.05","0.04","0.04","0.04","0.05","0.03","0.05","1"
"0.055","64","0","0.26","0.04","0.02","0.04","0.04","0.04","0.04","0.03","0.04","0.05","1"
"0.055","65","0","0.29","0.05","0","0.07","0.04","0.04","0.04","0.03","0.03","0.05","1"
"0.055","66","0.05","0.23","0.04","0","0.05","0.04","0.04","0.04","0.04","0.06","0.06","1"
"0.055","67","0.05","0.19","0.03","0.01","0.03","0.04","0.04","0.05","0.04","0.04","0.04","1"
"0.055","68","0.05","0.33","0.03","0.02","0.03","0.03","0.03","0.03","0.07","0.05","0.05","1"
"0.055","69","0","0.29","0.07","0.04","0.03","0.03","0.03","0.03","0.04","0.05","0.06","1"
"0.055","70","0","0.3","0.05","0.03","0.02","0.03","0.03","0.03","0.05","0.05","0.06","1"
"0.055","71","0","0.32","0.03","0.03","0.04","0.03","0.03","0.03","0.03","0.05","0.07","1"
"0.055","72","0.05","0.2","0.03","0.01","0.02","0.05","0.04","0.05","0.05","0.05","0.06","1"
"0.055","73","0.08","0.23","0.06","0","0.04","0.04","0.04","0.03","0.09","0.07","0.06","1"
"0.055","74","0.09","0.22","0.03","0.02","0.03","0.05","0.05","0.05","0.09","0.06","0.07","1"
"0.055","75","0.09","0.08","0.03","0","0.05","0.08","0.08","0.1","0.03","0.05","0.06","1"
"0.055","76","0","0.22","0.06","0.04","0.06","0.06","0.06","0.06","0.05","0.03","0.05","1"
"0.055","77","0","0.25","0.07","0.03","0.04","0.06","0.06","0.06","0.07","0.08","0.05","1"
"0.055","78","0.05","0.01","0.03","0","0.04","0.1","0.09","0.1","0.03","0.05","0.03","1"
"0.055","79","0.06","0.18","0.02","0.01","0.07","0.07","0.07","0.07","0.1","0.03","0.06","1"
"0.055","80","0.03","0.22","0.03","0.02","0.03","0.03","0.03","0.02","0.03","0.03","0.06","1"
"0.055","81","0.05","0.03","0.05","0","0.05","0.09","0.07","0.11","0.05","0.04","0.05","1"
"0.055","82","0.06","0.23","0.07","0.02","0.07","0.05","0.05","0.05","0.1","0.13","0.07","1"
"0.055","83","0.01","0.03","0.01","0","0.01","0.05","0.05","0.05","0.01","0.04","0.03","1"
"0.055","84","0.02","0.06","0.02","0","0.01","0.02","0.02","0.02","0.06","0.01","0","1"
"0.055","85","0.01","0.2","0.01","0","0.01","0.01","0.01","0.01","0.05","0.02","0.01","1"
"0.055","86","0.01","0.22","0.01","0","0.01","0.01","0.01","0.01","0.04","0.03","0.02","1"
"0.055","87","0.01","0.27","0.03","0","0.01","0.01","0.01","0.01","0.04","0.05","0.02","1"
"0.055","88","0.01","0.16","0","0","0","0.02","0.02","0.02","0.04","0.04","0.01","1"
"0.055","89","0.03","0.09","0","0","0.01","0.03","0.03","0.03","0.06","0.04","0.02","1"
"0.055","90","0.02","0.18","0.02","0","0.02","0.01","0.01","0.01","0.05","0.01","0.02","1"
"0.055","91","0.02","0.19","0.02","0","0.02","0.02","0.02","0.02","0.02","0.01","0.04","1"
"0.055","92","0.04","0.2","0.03","0.03","0.03","0.02","0.02","0.02","0","0.03","0.03","1"
"0.055","93","0.04","0.18","0.03","0.02","0.03","0.02","0.02","0.02","0.04","0.04","0.03","1"
"0.055","94","0.04","0.23","0.03","0.02","0.04","0.02","0.02","0.02","0.02","0.05","0.04","1"
"0.055","95","0.04","0.25","0.03","0.02","0.03","0.03","0.03","0.02","0.06","0.07","0.03","1"
"0.055","96","0.05","0.21","0.04","0.02","0.05","0.04","0.04","0.04","0.06","0.07","0.04","1"
"0.055","97","0.05","0.31","0.04","0.03","0.04","0.04","0.04","0.05","0.04","0.04","0.04","1"
"0.055","98","0.05","0.24","0.04","0.02","0.04","0.05","0.05","0.05","0.06","0.04","0.05","1"
"0.055","99","0.06","0.26","0.04","0.01","0.04","0.05","0.05","0.05","0.05","0.05","0.05","1"
"0.06","1","0","0.26","0.02","0","0.02","0.01","0.01","0.01","0.05","0.02","0.03","1"
"0.06","2","0","0.27","0.02","0","0.02","0.01","0.01","0.01","0.05","0.03","0.02","1"
"0.06","3","0.03","0.17","0.01","0.01","0.04","0.02","0.02","0.02","0.02","0.03","0.04","1"
"0.06","4","0.03","0.19","0.04","0.01","0.04","0.02","0.02","0.02","0.04","0.04","0.03","1"
"0.06","5","0.03","0.28","0.03","0.02","0.03","0.02","0.02","0.02","0.07","0.04","0.05","1"
"0.06","6","0.02","0.33","0.01","0.01","0.02","0","0","0","0.05","0.04","0.04","1"
"0.06","7","0.02","0.23","0.01","0","0.01","0","0","0","0.07","0.07","0.02","1"
"0.06","8","0.02","0.11","0.02","0","0.02","0.01","0.01","0.01","0.02","0.01","0.02","1"
"0.06","9","0","0.24","0.01","0","0.01","0.01","0.01","0.01","0.04","0","0.02","1"
"0.06","10","0","0.24","0.01","0.02","0.02","0.01","0.01","0.01","0.01","0","0.01","1"
"0.06","11","0.01","0.2","0.02","0.01","0.03","0.02","0.02","0.02","0.03","0","0.01","1"
"0.06","12","0.01","0.32","0.01","0","0.02","0.01","0.01","0.01","0.03","0.02","0.03","1"
"0.06","13","0.02","0.24","0.01","0","0.01","0.01","0.01","0.01","0.02","0.02","0.01","1"
"0.06","14","0.02","0.16","0.02","0.01","0.02","0.03","0.03","0.03","0.03","0.02","0.02","1"
"0.06","15","0.03","0.18","0.02","0","0.01","0.03","0.03","0.04","0.01","0.02","0.02","1"
"0.06","16","0.04","0.2","0.01","0.01","0.03","0.02","0.02","0.03","0.04","0.04","0.04","1"
"0.06","17","0","0.29","0.03","0.02","0.03","0.02","0.02","0.02","0.03","0.04","0.05","1"
"0.06","18","0","0.28","0.01","0.02","0.03","0.02","0.02","0.02","0.02","0.03","0.04","1"
